C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_05_939.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_05_939.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_05_939.jpg, 0, 0, 0, 9.469133
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_06_165.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_06_165.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_06_165.jpg, 0, 0, 0, 9.261298
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_06_412.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_06_412.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_06_412.jpg, -0.7431387, 0, 0, 8.644229
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_06_619.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_06_619.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_06_619.jpg, -0.1154934, 0, 0, 8.41677
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_06_803.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_06_803.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_06_803.jpg, 0, 0, 0, 8.261035
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_07_039.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_07_039.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_07_039.jpg, 0, 0, 0, 8.063424
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_07_277.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_07_277.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_07_277.jpg, 0, 0, 0, 7.870558
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_07_460.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_07_460.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_07_460.jpg, 0, 0, 0, 7.72894
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_07_701.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_07_701.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_07_701.jpg, 0, 0.7173827, 0, 9.566327
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_07_873.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_07_873.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_07_873.jpg, 0, 1, 0, 11.63537
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_08_109.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_08_109.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_08_109.jpg, 0, 0.2996333, 0, 12.16942
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_08_323.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_08_323.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_08_323.jpg, 0, 0, 0, 11.92293
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_08_538.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_08_538.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_08_538.jpg, 0, 0, 0, 11.54944
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_08_755.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_08_755.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_08_755.jpg, 0, 0, 0, 11.75687
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_08_925.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_08_925.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_08_925.jpg, 0, 0, 0, 11.31134
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_09_091.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_09_091.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_09_091.jpg, 0.655284, 0, 0, 10.7192
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_09_260.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_09_260.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_09_260.jpg, 0.1360106, 0, 0, 10.51918
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_09_487.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_09_487.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_09_487.jpg, 0, 0, 0, 10.27936
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_09_661.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_09_661.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_09_661.jpg, 0, 0, 0, 10.09435
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_09_835.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_09_835.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_09_835.jpg, -0.5219213, 0, 0, 9.719805
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_10_014.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_10_014.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_10_014.jpg, 0, 0, 0, 9.490316
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_10_194.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_10_194.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_10_194.jpg, 0, 0, 0, 9.31924
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_10_394.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_10_394.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_10_394.jpg, 0, 0, 0, 9.133097
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_10_624.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_10_624.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_10_624.jpg, 0, 0, 0, 8.932636
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_10_797.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_10_797.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_10_797.jpg, 0, 0.5264027, 0, 9.876922
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_10_977.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_10_977.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_10_977.jpg, 0, 1, 0, 11.66351
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_11_247.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_11_247.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_11_247.jpg, 0, 0.315804, 0, 12.54955
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_11_461.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_11_461.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_11_461.jpg, 0, 0.944816, 0, 14.52955
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_11_637.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_11_637.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_11_637.jpg, 0, 1, 0, 16.95869
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_11_821.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_11_821.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_11_821.jpg, 0, 1, 0, 18.80219
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_12_011.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_12_011.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_12_011.jpg, 0, 0.4299627, 0, 19.5003
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_12_221.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_12_221.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_12_221.jpg, 0, 0, 0, 19.15187
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_12_414.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_12_414.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_12_414.jpg, 0, 0, 0, 18.76299
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_12_776.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_12_776.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_12_776.jpg, -1, 0, 0, 16.86431
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_13_057.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_13_057.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_13_057.jpg, -0.2842733, 0, 0, 16.47669
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_13_310.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_13_310.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_13_310.jpg, 0, 0, 0, 16.09705
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_13_481.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_13_481.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_13_481.jpg, 0, 0, 0, 15.75715
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_13_635.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_13_635.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_13_635.jpg, 0, 0, 0, 15.49368
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_13_953.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_13_953.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_13_953.jpg, 0.808836, 0, 0, 14.43761
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_14_133.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_14_133.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_14_133.jpg, 0.1783441, 0, 0, 14.07107
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_14_322.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_14_322.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_14_322.jpg, 0, 0, 0, 13.7879
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_14_523.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_14_523.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_14_523.jpg, 0, 0, 0, 13.56767
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_14_719.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_14_719.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_14_719.jpg, 0, 0, 0, 13.22594
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_14_900.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_14_900.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_14_900.jpg, 0, 0, 0, 12.97143
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_15_059.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_15_059.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_15_059.jpg, 0.5296466, 0, 0, 12.53272
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_15_277.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_15_277.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_15_277.jpg, 0, 0, 0, 12.17202
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_15_487.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_15_487.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_15_487.jpg, 0, 0, 0, 11.91704
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_15_737.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_15_737.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_15_737.jpg, 0, 0, 0, 11.62382
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_15_929.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_15_929.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_15_929.jpg, 0, 0, 0, 11.39419
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_16_119.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_16_119.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_16_119.jpg, 0, 0.586596, 0, 12.3652
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_16_295.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_16_295.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_16_295.jpg, 0, 0.009710699, 0, 12.46238
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_16_524.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_16_524.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_16_524.jpg, 0, 0, 0, 12.17963
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_16_716.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_16_716.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_16_716.jpg, 0, 0.5690413, 0, 13.0011
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_16_940.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_16_940.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_16_940.jpg, 0, 1, 0, 15.3215
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_17_153.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_17_153.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_17_153.jpg, 0, 0.3047706, 0, 15.84253
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_17_318.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_17_318.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_17_318.jpg, 0, 0, 0, 15.58087
C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\center_2018_10_17_18_27_17_497.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\left_2018_10_17_18_27_17_497.jpg, C:\Users\Johar\Dropbox\Machine Learning Review\Behavioural Cloning\IMG\right_2018_10_17_18_27_17_497.jpg, 0, 0, 0, 15.52452
